,x_loc,y_loc
881,-122.414242956,37.7837240254
882,-122.407845374,37.785094321
883,-122.40985373,37.7833862379
884,-122.407845374,37.785094321
885,-122.408231026,37.787359495
886,-122.406690592,37.7852071918
887,-122.423519117,37.7875634697
888,-122.408068345,37.7839916768
889,-122.408068345,37.7839916768
890,-122.408068345,37.7839916768
891,-122.411612353,37.7870711374
892,-122.411612353,37.7870711374
893,-122.411612353,37.7870711374
894,-122.407633521,37.7841893501
895,-122.417295323,37.7862578546
896,-122.417295323,37.7862578546
897,-122.417295323,37.7862578546
898,-122.417295323,37.7862578546
899,-122.40840386,37.7882933915
900,-122.407222441,37.7864562588
901,-122.417273345,37.7861493948
902,-122.417273345,37.7861493948
903,-122.408040475,37.7864094034
904,-122.423031175,37.7854818747
905,-122.423031175,37.7854818747
906,-122.423031175,37.7854818747
907,-122.412930522,37.7838344374
908,-122.412597377,37.7839320277
909,-122.407877788,37.7859680077
910,-122.407877788,37.7859680077
911,-122.407877788,37.7859680077
912,-122.420963777,37.7877046349
913,-122.407591091,37.7883401187
914,-122.408231026,37.787359495
915,-122.416075285,37.7844496613
916,-122.416075285,37.7844496613
917,-122.411115854,37.7846080819
918,-122.411115854,37.7846080819
919,-122.411115854,37.7846080819
920,-122.414056292,37.7827931071
921,-122.412563219,37.7857850619
922,-122.410157074,37.7842973843
923,-122.409708424,37.7828276499
924,-122.409708424,37.7828276499
925,-122.416010947,37.788226672
926,-122.416010947,37.788226672
927,-122.414269362,37.7842081124
928,-122.422840795,37.7845455355
929,-122.419366295,37.7840280452
930,-122.419366295,37.7840280452
931,-122.417885441,37.7854378472
932,-122.417885441,37.7854378472
933,-122.408384276,37.7878271137
934,-122.413798416,37.7856297942
935,-122.409268441,37.7837998724
936,-122.421092282,37.7849996427
937,-122.413609329,37.7846969079
938,-122.409336822,37.7848337316
939,-122.418562097,37.7841847091
940,-122.407633521,37.7841893501
941,-122.407845374,37.785094321
942,-122.407633521,37.7841893501
943,-122.407633521,37.7841893501
944,-122.407633521,37.7841893501
945,-122.407244087,37.7865647608
946,-122.415885066,37.7835160564
947,-122.408595111,37.7837069302
948,-122.419183096,37.7830998245
949,-122.408384276,37.7878271137
950,-122.409055191,37.7871979591
951,-122.408231026,37.787359495
952,-122.409708424,37.7828276499
953,-122.415694922,37.7825851968
954,-122.407222441,37.7864562588
955,-122.409536663,37.7826911213
956,-122.408201657,37.7868849113
957,-122.408201657,37.7868849113
958,-122.408384276,37.7878271137
959,-122.408384276,37.7878271137
960,-122.408384276,37.7878271137
961,-122.416916142,37.7843944492
962,-122.416916142,37.7843944492
963,-122.416047281,37.7839824654
964,-122.412563219,37.7857850619
965,-122.412563219,37.7857850619
966,-122.412563219,37.7857850619
967,-122.413609329,37.7846969079
968,-122.413609329,37.7846969079
969,-122.413609329,37.7846969079
970,-122.419020964,37.7826529761
971,-122.412784097,37.784865694
972,-122.409055191,37.7871979591
973,-122.421572274,37.7866181601
974,-122.406690592,37.7852071918
975,-122.415088721,37.7836719564
976,-122.408068345,37.7839916768
977,-122.414217804,37.7832593295
978,-122.414217804,37.7832593295
979,-122.414269362,37.7842081124
980,-122.408068345,37.7839916768
981,-122.420211965,37.7882225424
982,-122.420211965,37.7882225424
983,-122.420211965,37.7882225424
984,-122.409499861,37.7852842684
985,-122.412857127,37.7855804362
986,-122.412930522,37.7838344374
987,-122.41891839,37.7859407304
988,-122.407244087,37.7865647608
989,-122.41382007,37.785738295
990,-122.414217804,37.7832593295
991,-122.414217804,37.7832593295
992,-122.417710345,37.7842362878
993,-122.417710345,37.7842362878
994,-122.417710345,37.7842362878
995,-122.409925328,37.787764099
996,-122.409925328,37.787764099
997,-122.416893711,37.784286048
998,-122.410768766,37.783214519
999,-122.420326994,37.7884521578
1000,-122.419274801,37.7835680535
1001,-122.419274801,37.7835680535
1002,-122.407845374,37.785094321
1003,-122.412414264,37.7830037965
1004,-122.412777297,37.7868343893
1005,-122.420906515,37.7833601835
1006,-122.41151882,37.7869408999
1007,-122.408068345,37.7839916768
1008,-122.408068345,37.7839916768
1009,-122.419739838,37.78589261
1010,-122.419739838,37.78589261
1011,-122.41375367,37.7837300409
1012,-122.410157074,37.7842973843
1013,-122.417530697,37.783310754
1014,-122.416477398,37.786795408
1015,-122.420326994,37.7884521578
1016,-122.416916142,37.7843944492
1017,-122.413609329,37.7846969079
1018,-122.413609329,37.7846969079
1019,-122.413609329,37.7846969079
1020,-122.414900545,37.7827419624
1021,-122.414900545,37.7827419624
1022,-122.417672924,37.7881242734
1023,-122.407633521,37.7841893501
1024,-122.407612885,37.788448602
1025,-122.408421117,37.7835699387
1026,-122.408421117,37.7835699387
1027,-122.414056292,37.7827931071
1028,-122.414056292,37.7827931071
1029,-122.414056292,37.7827931071
1030,-122.418562097,37.7841847091
1031,-122.406698577,37.7829835081
1032,-122.409129634,37.7838066631
1033,-122.412777297,37.7868343893
1034,-122.419183096,37.7830998245
1035,-122.406690592,37.7852071918
1036,-122.423311094,37.7826291037
1037,-122.411987644,37.7850226623
1038,-122.423311094,37.7826291037
1039,-122.423311094,37.7826291037
1040,-122.411987644,37.7850226623
1041,-122.411987644,37.7850226623
1042,-122.411987644,37.7850226623
1043,-122.409256096,37.7882398998
1044,-122.423477953,37.783453212
1045,-122.414056292,37.7827931071
1046,-122.414056292,37.7827931071
1047,-122.414056292,37.7827931071
1048,-122.409093229,37.7853898218
1049,-122.407845374,37.785094321
1050,-122.407845374,37.785094321
1051,-122.418562097,37.7841847091
1052,-122.418562097,37.7841847091
1053,-122.412999075,37.7862774592
1054,-122.411302813,37.7855355791
1055,-122.416477398,37.786795408
1056,-122.410135236,37.7841889075
1057,-122.410135236,37.7841889075
1058,-122.41664237,37.7872450378
1059,-122.420326994,37.7884521578
1060,-122.420326994,37.7884521578
1061,-122.42081833,37.7828946451
1062,-122.414619687,37.7855830588
1063,-122.411612353,37.7870711374
1064,-122.415694922,37.7825851968
1065,-122.415694922,37.7825851968
1066,-122.415694922,37.7825851968
1067,-122.420120319,37.7877570602
1068,-122.418562097,37.7841847091
1069,-122.421477162,37.7861527352
1070,-122.413547258,37.7882780954
1071,-122.413547258,37.7882780954
1072,-122.410768766,37.783214519
1073,-122.411778296,37.7839805593
1074,-122.417530697,37.783310754
1075,-122.407244087,37.7865647608
1076,-122.406690592,37.7852071918
1077,-122.406690592,37.7852071918
1078,-122.406698577,37.7829835081
1079,-122.406698577,37.7829835081
1080,-122.412784097,37.784865694
1081,-122.411141948,37.7850736197
1082,-122.419104425,37.7868764842
1083,-122.419104425,37.7868764842
1084,-122.407633521,37.7841893501
1085,-122.407633521,37.7841893501
1086,-122.411987644,37.7850226623
1087,-122.420190325,37.7884695862
1088,-122.423217674,37.7864017954
1089,-122.421572274,37.7866181601
1090,-122.421395819,37.7856843389
1091,-122.420120319,37.7877570602
1092,-122.418249647,37.7872715206
1093,-122.408953598,37.7832878736
1094,-122.406690592,37.7852071918
1095,-122.409268441,37.7837998724
1096,-122.414433155,37.7846576329
1097,-122.420906969,37.7840676684
1098,-122.414056292,37.7827931071
1099,-122.417645334,37.7835527836
1100,-122.415910623,37.7839999168
1101,-122.418090767,37.7861007452
1102,-122.417885441,37.7854378472
1103,-122.418090767,37.7861007452
1104,-122.418090767,37.7861007452
1105,-122.407845374,37.785094321
1106,-122.413988842,37.7865685407
1107,-122.414782081,37.7860514387
1108,-122.410699658,37.7869881885
1109,-122.410699658,37.7869881885
1110,-122.421762502,37.7875490095
1111,-122.42173419,37.7882961276
1112,-122.417295323,37.7862578546
1113,-122.417530697,37.783310754
1114,-122.406690592,37.7852071918
1115,-122.418562843,37.7884306841
1116,-122.406690592,37.7852071918
1117,-122.411800135,37.7840890367
1118,-122.421572274,37.7866181601
1119,-122.410699658,37.7869881885
1120,-122.421195222,37.7847536578
1121,-122.410904846,37.7880293923
1122,-122.407244087,37.7865647608
1123,-122.407244087,37.7865647608
1124,-122.408068345,37.7839916768
1125,-122.408421117,37.7835699387
1126,-122.407633521,37.7841893501
1127,-122.421395819,37.7856843389
1128,-122.41151882,37.7869408999
1129,-122.419480276,37.7842697641
1130,-122.415088721,37.7836719564
1131,-122.41736733,37.7828626237
1132,-122.41736733,37.7828626237
1133,-122.409536663,37.7826911213
1134,-122.409536663,37.7826911213
1135,-122.407902469,37.7842531769
1136,-122.409499861,37.7852842684
1137,-122.410135236,37.7841889075
1138,-122.410135236,37.7841889075
1139,-122.415885066,37.7835160564
1140,-122.415885066,37.7835160564
1141,-122.422540554,37.7869088658
1142,-122.414242956,37.7837240254
1143,-122.414242956,37.7837240254
1144,-122.414242956,37.7837240254
1145,-122.409708424,37.7828276499
1146,-122.409708424,37.7828276499
1147,-122.409708424,37.7828276499
1148,-122.408384276,37.7878271137
1149,-122.407633521,37.7841893501
1150,-122.407633521,37.7841893501
1151,-122.417530697,37.783310754
1152,-122.421395819,37.7856843389
1153,-122.407633521,37.7841893501
1154,-122.416075285,37.7844496613
1155,-122.422467252,37.7826837259
1156,-122.41499672,37.7874530734
1157,-122.417903978,37.7851670876
1158,-122.412784097,37.784865694
1159,-122.412784097,37.784865694
1160,-122.420191295,37.7838703921
1161,-122.420191295,37.7838703921
1162,-122.423031175,37.7854818747
1163,-122.419126295,37.786984958
1164,-122.419366295,37.7840280452
1165,-122.419366295,37.7840280452
1166,-122.407845374,37.785094321
1167,-122.407845374,37.785094321
1168,-122.40985373,37.7833862379
1169,-122.40985373,37.7833862379
1170,-122.40985373,37.7833862379
1171,-122.414878559,37.7826335032
1172,-122.41736733,37.7828626237
1173,-122.41736733,37.7828626237
1174,-122.421195222,37.7847536578
1175,-122.414081138,37.7832767266
1176,-122.414081138,37.7832767266
1177,-122.413609329,37.7846969079
1178,-122.408064958,37.786902182
1179,-122.409268441,37.7837998724
1180,-122.414433155,37.7846576329
1181,-122.414433155,37.7846576329
1182,-122.407244087,37.7865647608
1183,-122.408231026,37.787359495
1184,-122.408231026,37.787359495
1185,-122.409313111,37.7843478513
1186,-122.413410239,37.7882937823
1187,-122.421762502,37.7875490095
1188,-122.41891839,37.7859407304
1189,-122.414615262,37.7846892825
1190,-122.408595111,37.7837069302
1191,-122.412784097,37.784865694
1192,-122.408519707,37.7864044708
1193,-122.409077157,37.7873064204
1194,-122.414433155,37.7846576329
1195,-122.40985373,37.7833862379
1196,-122.40985373,37.7833862379
1197,-122.412784097,37.784865694
1198,-122.412784097,37.784865694
1199,-122.412784097,37.784865694
1200,-122.413259499,37.7829514829
1201,-122.407591091,37.7883401187
1202,-122.420191295,37.7838703921
1203,-122.410157074,37.7842973843
1204,-122.410157074,37.7842973843
1205,-122.4199083,37.7870766696
1206,-122.415066876,37.7835634796
1207,-122.414878559,37.7826335032
1208,-122.408068345,37.7839916768
1209,-122.408068345,37.7839916768
1210,-122.411115854,37.7846080819
1211,-122.411115854,37.7846080819
1212,-122.409268441,37.7837998724
1213,-122.415721688,37.7830679887
1214,-122.412930522,37.7838344374
1215,-122.423598601,37.788279963
1216,-122.412930522,37.7838344374
1217,-122.420326994,37.7884521578
1218,-122.412930522,37.7838344374
1219,-122.412436902,37.7834857456
1220,-122.412436902,37.7834857456
1221,-122.410135236,37.7841889075
1222,-122.409473497,37.7848163651
1223,-122.414242956,37.7837240254
1224,-122.413609329,37.7846969079
1225,-122.414056292,37.7827931071
1226,-122.41820187,37.7863251027
1227,-122.41820187,37.7863251027
1228,-122.415436032,37.7845851347
1229,-122.415436032,37.7845851347
1230,-122.415436032,37.7845851347
1231,-122.419159191,37.7833430636
1232,-122.408953598,37.7832878736
1233,-122.410955249,37.784139951
1234,-122.412970538,37.7857883767
1235,-122.407612885,37.788448602
1236,-122.415414179,37.784476659
1237,-122.415414179,37.784476659
1238,-122.415414179,37.784476659
1239,-122.411615075,37.7831614109
1240,-122.408068345,37.7839916768
1241,-122.415632654,37.7863587808
1242,-122.407845374,37.785094321
1243,-122.407244087,37.7865647608
1244,-122.410323495,37.7851225224
1245,-122.410323495,37.7851225224
1246,-122.408064958,37.786902182
1247,-122.4199083,37.7870766696
1248,-122.417530697,37.783310754
1249,-122.407877788,37.7859680077
1250,-122.410768766,37.783214519
1251,-122.407244087,37.7865647608
1252,-122.408384276,37.7878271137
1253,-122.407633521,37.7841893501
1254,-122.409093229,37.7853898218
1255,-122.413135716,37.7862599043
1256,-122.420906969,37.7840676684
1257,-122.420906969,37.7840676684
1258,-122.420906969,37.7840676684
1259,-122.411540448,37.7874098357
1260,-122.411540448,37.7874098357
1261,-122.417809103,37.7847098969
1262,-122.413609329,37.7846969079
1263,-122.413609329,37.7846969079
1264,-122.413609329,37.7846969079
1265,-122.414056292,37.7827931071
1266,-122.41151882,37.7869408999
1267,-122.417999279,37.7856407527
1268,-122.415694922,37.7825851968
1269,-122.415694922,37.7825851968
1270,-122.417710345,37.7842362878
1271,-122.414619687,37.7855830588
1272,-122.421667086,37.7828419848
1273,-122.412930522,37.7838344374
1274,-122.41664237,37.7872450378
1275,-122.417641343,37.787173525
1276,-122.406690592,37.7852071918
1277,-122.420753848,37.7866670085
1278,-122.418382009,37.7832583771
1279,-122.418382009,37.7832583771
1280,-122.418382009,37.7832583771
1281,-122.414179437,37.7875024832
1282,-122.408384276,37.7878271137
1283,-122.418540619,37.7840761864
1284,-122.416075285,37.7844496613
1285,-122.416075285,37.7844496613
1286,-122.416075285,37.7844496613
1287,-122.406690592,37.7852071918
1288,-122.406690592,37.7852071918
1289,-122.414619687,37.7855830588
1290,-122.412777297,37.7868343893
1291,-122.408231026,37.787359495
1292,-122.416614061,37.786777956
1293,-122.413609329,37.7846969079
1294,-122.408421117,37.7835699387
1295,-122.407633521,37.7841893501
1296,-122.417672924,37.7881242734
1297,-122.408014493,37.7859507768
1298,-122.415910623,37.7839999168
1299,-122.410955249,37.784139951
1300,-122.406690592,37.7852071918
1301,-122.418293312,37.7867935564
1302,-122.411742516,37.7858882195
1303,-122.412930522,37.7838344374
1304,-122.412993783,37.7855629695
1305,-122.417107256,37.7853238292
1306,-122.417107256,37.7853238292
1307,-122.417107256,37.7853238292
1308,-122.410768766,37.783214519
1309,-122.418090767,37.7861007452
1310,-122.418090767,37.7861007452
1311,-122.408269031,37.7853831106
1312,-122.41151882,37.7869408999
1313,-122.414056292,37.7827931071
1314,-122.414056292,37.7827931071
1315,-122.422935984,37.7850137052
1316,-122.410955249,37.784139951
1317,-122.410955249,37.784139951
1318,-122.410955249,37.784139951
1319,-122.41763416,37.7870631862
1320,-122.41763416,37.7870631862
1321,-122.41195587,37.7869391911
1322,-122.416261837,37.7853750846
1323,-122.416261837,37.7853750846
1324,-122.416261837,37.7853750846
1325,-122.421572274,37.7866181601
1326,-122.409536663,37.7826911213
1327,-122.414056292,37.7827931071
1328,-122.414056292,37.7827931071
1329,-122.414056292,37.7827931071
1330,-122.41238638,37.7825386747
1331,-122.41238638,37.7825386747
1332,-122.419183096,37.7830998245
1333,-122.408421117,37.7835699387
1334,-122.412970538,37.7857883767
1335,-122.412970538,37.7857883767
1336,-122.412970538,37.7857883767
1337,-122.407633521,37.7841893501
1338,-122.411987644,37.7850226623
1339,-122.407633521,37.7841893501
1340,-122.407633521,37.7841893501
1341,-122.407633521,37.7841893501
1342,-122.407707096,37.7851034546
1343,-122.418729601,37.785007504
1344,-122.408247356,37.7878432562
1345,-122.406690592,37.7852071918
1346,-122.413609329,37.7846969079
1347,-122.413162802,37.7870801005
1348,-122.409536663,37.7826911213
1349,-122.408064958,37.786902182
1350,-122.408040475,37.7864094034
1351,-122.4168252,37.7872771546
1352,-122.408014493,37.7859507768
1353,-122.408014493,37.7859507768
1354,-122.408068345,37.7839916768
1355,-122.419295456,37.787805224
1356,-122.419295456,37.787805224
1357,-122.418562097,37.7841847091
1358,-122.418562097,37.7841847091
1359,-122.418562097,37.7841847091
1360,-122.418562097,37.7841847091
1361,-122.414619687,37.7855830588
1362,-122.408040475,37.7864094034
1363,-122.417641343,37.787173525
1364,-122.40840386,37.7882933915
