,inter1,inter2,node,x_loc,y_loc
0,1ST ST,BUSH ST,1ST ST | BUSH ST | ,37.791053,-122.399187
6421,EDNA ST,JOOST AVE,"EDNA ST | JOOST AVE | EDNA ST, JOOST AVE,EDNA ST, MANGELS AVE,JOOST AVE, DETROIT ST,JOOST AVE, EDNA ST",37.732337,-122.447311
6425,EDWARD ST,ARGUELLO BLVD,"EDWARD ST | ARGUELLO BLVD | EDWARD ST, WILLARD ST,ARGUELLO BLVD, ANZA ST,ARGUELLO BLVD, BALBOA ST",37.778004,-122.458625
6433,EGBERT AVE,DONAHUE ST,"EGBERT AVE | DONAHUE ST | EGBERT AVE, END,EGBERT AVE, EARL ST,DONAHUE ST, FITZGERALD AVE",37.715682,-122.381971
6434,EGBERT AVE,EARL ST,"EGBERT AVE | EARL ST | EGBERT AVE, DONAHUE ST,EGBERT AVE, ARELIOUS WALKER DR,EARL ST, JERROLD AVE,EARL ST, FITZGERALD AVE",37.717344,-122.383284
6435,EGBERT AVE,ARELIOUS WALKER DR,"EGBERT AVE | ARELIOUS WALKER DR | EGBERT AVE, EARL ST,EGBERT AVE, HAWES ST,ARELIOUS WALKER DR, CARROLL AVE,ARELIOUS WALKER DR, END",37.718427,-122.385135
6436,EGBERT AVE,HAWES ST,"EGBERT AVE | HAWES ST | EGBERT AVE, ARELIOUS WALKER DR,EGBERT AVE, INGALLS ST,HAWES ST, DONNER AVE,HAWES ST, FITZGERALD AVE",37.720645,-122.389020
6437,EGBERT AVE,INGALLS ST,"EGBERT AVE | INGALLS ST | EGBERT AVE, HAWES ST,EGBERT AVE, JENNINGS ST,INGALLS ST, DONNER AVE,INGALLS ST, FITZGERALD AVE",37.721606,-122.390747
6438,EGBERT AVE,JENNINGS ST,"EGBERT AVE | JENNINGS ST | EGBERT AVE, INGALLS ST,EGBERT AVE, 3RD ST,JENNINGS ST, DONNER AVE,JENNINGS ST, FITZGERALD AVE",37.722664,-122.392631
6439,EGBERT AVE,3RD ST,"EGBERT AVE | 3RD ST | EGBERT AVE, JENNINGS ST,EGBERT AVE, END,3RD ST, DONNER AVE,3RD ST, FITZGERALD AVE",37.723962,-122.395041
6441,EGBERT AVE,NEWHALL ST,"EGBERT AVE | NEWHALL ST | EGBERT AVE, END,EGBERT AVE, PHELPS ST,NEWHALL ST, BITTING AVE",37.726780,-122.399270
6442,EGBERT AVE,PHELPS ST,"EGBERT AVE | PHELPS ST | EGBERT AVE, NEWHALL ST,EGBERT AVE, BACON ST,PHELPS ST, DONNER AVE,PHELPS ST, BAY SHORE BLVD",37.727967,-122.401961
6443,EGBERT AVE,BACON ST,"EGBERT AVE | BACON ST | EGBERT AVE, PHELPS ST,EGBERT AVE, END",37.727964,-122.402164
6447,EL CAMINO DEL MAR,LINCOLN BLVD,"EL CAMINO DEL MAR | LINCOLN BLVD | EL CAMINO DEL MAR, 25TH AVE,LINCOLN BLVD, BOWLEY ST,LINCOLN BLVD, BROOKS ST",37.788732,-122.482318
6448,EL CAMINO DEL MAR,25TH AVE,"EL CAMINO DEL MAR | 25TH AVE | EL CAMINO DEL MAR, LINCOLN BLVD,EL CAMINO DEL MAR, 26TH AVE,25TH AVE, SCENIC WAY,25TH AVE, LAKE ST",37.787608,-122.485240
6449,EL CAMINO DEL MAR,26TH AVE,"EL CAMINO DEL MAR | 26TH AVE | EL CAMINO DEL MAR, 25TH AVE,EL CAMINO DEL MAR, 27TH AVE,26TH AVE, AUTOMOBILE DR,26TH AVE, LAKE ST",37.787569,-122.486362
6450,EL CAMINO DEL MAR,27TH AVE,"EL CAMINO DEL MAR | 27TH AVE | EL CAMINO DEL MAR, 26TH AVE,EL CAMINO DEL MAR, 28TH AVE,27TH AVE, AUTOMOBILE DR,27TH AVE, LAKE ST",37.787520,-122.487423
6451,EL CAMINO DEL MAR,28TH AVE,"EL CAMINO DEL MAR | 28TH AVE | EL CAMINO DEL MAR, 27TH AVE,EL CAMINO DEL MAR, SEACLIFF AVE,28TH AVE, MCLAREN AVE",37.787639,-122.488423
6453,EL CAMINO DEL MAR,MCLAREN AVE,"EL CAMINO DEL MAR | MCLAREN AVE | EL CAMINO DEL MAR, SEACLIFF AVE,EL CAMINO DEL MAR, 30TH AVE,MCLAREN AVE, 29TH AVE",37.786430,-122.490109
6454,EL CAMINO DEL MAR,30TH AVE,"EL CAMINO DEL MAR | 30TH AVE | EL CAMINO DEL MAR, MCLAREN AVE,EL CAMINO DEL MAR, LAKE ST,30TH AVE, LAKE ST",37.786212,-122.490575
6455,EL CAMINO DEL MAR,LAKE ST,"EL CAMINO DEL MAR | LAKE ST | EL CAMINO DEL MAR, 30TH AVE,EL CAMINO DEL MAR, 32ND AVE,LAKE ST, 30TH AVE",37.786332,-122.492017
6456,EL CAMINO DEL MAR,32ND AVE,"EL CAMINO DEL MAR | 32ND AVE | EL CAMINO DEL MAR, LAKE ST,EL CAMINO DEL MAR, LEGION OF HONOR DR,32ND AVE, CALIFORNIA ST",37.786594,-122.493134
6460,EL CAMINO DEL MAR,SEAL ROCK DR,"EL CAMINO DEL MAR | SEAL ROCK DR | EL CAMINO DEL MAR, FORT MILEY 7,EL CAMINO DEL MAR, 48TH AVE,SEAL ROCK DR, ALTA MAR WAY",37.780631,-122.509891
6461,EL CAMINO DEL MAR,48TH AVE,"EL CAMINO DEL MAR | 48TH AVE | EL CAMINO DEL MAR, SEAL ROCK DR,48TH AVE, GEARY BLVD",37.779864,-122.509445
6466,EL MIRASOL PL,CRESTLAKE DR,"EL MIRASOL PL | CRESTLAKE DR | EL MIRASOL PL, SLOAT BLVD,CRESTLAKE DR, PALOS PL,CRESTLAKE DR, CONSTANSO WAY",37.735006,-122.485861
6467,EL MIRASOL PL,SLOAT BLVD,"EL MIRASOL PL | SLOAT BLVD | EL MIRASOL PL, CRESTLAKE DR,SLOAT BLVD, SYLVAN DR,SLOAT BLVD, VALE AVE",37.734189,-122.485839
6469,EL PLAZUELA WAY,JUNIPERO SERRA BLVD,"EL PLAZUELA WAY | JUNIPERO SERRA BLVD | EL PLAZUELA WAY, END,JUNIPERO SERRA BLVD, PALOMA AVE,JUNIPERO SERRA BLVD, MERCEDES WAY",37.727626,-122.471664
6473,EL SERENO CT,RIO CT,"EL SERENO CT | RIO CT | EL SERENO CT, END,EL SERENO CT, TERESITA BLVD,RIO CT, TERESITA BLVD",37.738693,-122.445223
6474,EL SERENO CT,TERESITA BLVD,"EL SERENO CT | TERESITA BLVD | EL SERENO CT, RIO CT,TERESITA BLVD, ARROYO WAY,TERESITA BLVD, RIO CT",37.739086,-122.446206
6476,EL VERANO WAY,FERNWOOD DR,"EL VERANO WAY | FERNWOOD DR | EL VERANO WAY, SAINT ELMO WAY,EL VERANO WAY, MAYWOOD DR,FERNWOOD DR, BRENTWOOD AVE",37.731919,-122.460559
6477,EL VERANO WAY,MAYWOOD DR,"EL VERANO WAY | MAYWOOD DR | EL VERANO WAY, FERNWOOD DR,EL VERANO WAY, MONTEREY BLVD,MAYWOOD DR, BRENTWOOD AVE",37.731328,-122.461283
6482,ELGIN PARK,MCCOPPIN ST,"ELGIN PARK | MCCOPPIN ST | ELGIN PARK, DUBOCE AVE,MCCOPPIN ST, END,MCCOPPIN ST, MARKET ST",37.771481,-122.423339
6483,ELGIN PARK,DUBOCE AVE,"ELGIN PARK | DUBOCE AVE | ELGIN PARK, MCCOPPIN ST,DUBOCE AVE, VALENCIA ST,DUBOCE AVE, PEARL ST",37.769821,-122.423193
6487,ELIZABETH ST,GUERRERO ST,"ELIZABETH ST | GUERRERO ST | ELIZABETH ST, SAN JOSE AVE,ELIZABETH ST, CHURCH ST,GUERRERO ST, 23RD ST,GUERRERO ST, 24TH ST",37.752784,-122.422914
6488,ELIZABETH ST,CHURCH ST,"ELIZABETH ST | CHURCH ST | ELIZABETH ST, GUERRERO ST,ELIZABETH ST, NELLIE ST,CHURCH ST, 23RD ST,CHURCH ST, 24TH ST",37.752454,-122.427489
6489,ELIZABETH ST,NELLIE ST,"ELIZABETH ST | NELLIE ST | ELIZABETH ST, CHURCH ST,ELIZABETH ST, VICKSBURG ST,NELLIE ST, 23RD ST",37.752424,-122.428085
6490,ELIZABETH ST,VICKSBURG ST,"ELIZABETH ST | VICKSBURG ST | ELIZABETH ST, NELLIE ST,ELIZABETH ST, BLANCHE ST,VICKSBURG ST, 23RD ST,VICKSBURG ST, 24TH ST",37.752392,-122.428615
6491,ELIZABETH ST,BLANCHE ST,"ELIZABETH ST | BLANCHE ST | ELIZABETH ST, VICKSBURG ST,ELIZABETH ST, SANCHEZ ST,BLANCHE ST, 23RD ST",37.752358,-122.429150
6492,ELIZABETH ST,SANCHEZ ST,"ELIZABETH ST | SANCHEZ ST | ELIZABETH ST, BLANCHE ST,ELIZABETH ST, NOE ST,SANCHEZ ST, 23RD ST,SANCHEZ ST, 24TH ST",37.752343,-122.429729
6493,ELIZABETH ST,NOE ST,"ELIZABETH ST | NOE ST | ELIZABETH ST, SANCHEZ ST,ELIZABETH ST, CASTRO ST,NOE ST, 23RD ST,NOE ST, 24TH ST",37.752229,-122.431937
6494,ELIZABETH ST,CASTRO ST,"ELIZABETH ST | CASTRO ST | ELIZABETH ST, NOE ST,ELIZABETH ST, DIAMOND ST,CASTRO ST, 23RD ST,CASTRO ST, 24TH ST",37.752105,-122.434156
6495,ELIZABETH ST,DIAMOND ST,"ELIZABETH ST | DIAMOND ST | ELIZABETH ST, CASTRO ST,ELIZABETH ST, DOUGLASS ST,DIAMOND ST, 23RD ST,DIAMOND ST, 24TH ST",37.751964,-122.436377
6496,ELIZABETH ST,DOUGLASS ST,"ELIZABETH ST | DOUGLASS ST | ELIZABETH ST, DIAMOND ST,ELIZABETH ST, HOFFMAN AVE,DOUGLASS ST, 23RD ST,DOUGLASS ST, 24TH ST",37.751828,-122.438551
6497,ELIZABETH ST,HOFFMAN AVE,"ELIZABETH ST | HOFFMAN AVE | ELIZABETH ST, DOUGLASS ST,ELIZABETH ST, GRAND VIEW AVE,HOFFMAN AVE, 23RD ST,HOFFMAN AVE, 24TH ST",37.751696,-122.440691
6498,ELIZABETH ST,GRAND VIEW AVE,"ELIZABETH ST | GRAND VIEW AVE | ELIZABETH ST, HOFFMAN AVE,GRAND VIEW AVE, 23RD ST,GRAND VIEW AVE, 24TH ST",37.751587,-122.442695
6499,ELK ST,DIAMOND HEIGHTS BLVD,"ELK ST | DIAMOND HEIGHTS BLVD | ELK ST, CHENERY ST,DIAMOND HEIGHTS BLVD, ARBOR ST,DIAMOND HEIGHTS BLVD, BURNETT AVE",37.737191,-122.439703
6500,ELK ST,CHENERY ST,"ELK ST | CHENERY ST | ELK ST, DIAMOND HEIGHTS BLVD,ELK ST, PARADISE AVE,CHENERY ST, MIZPAH ST",37.735870,-122.439736
6501,ELK ST,PARADISE AVE,"ELK ST | PARADISE AVE | ELK ST, CHENERY ST,ELK ST, BOSWORTH ST,PARADISE AVE, BURNSIDE AVE",37.735527,-122.439749
6502,ELK ST,BOSWORTH ST,"ELK ST | BOSWORTH ST | ELK ST, PARADISE AVE",37.734867,-122.440071
6503,ELLERT ST,BOCANA ST,"ELLERT ST | BOCANA ST | ELLERT ST, BENNINGTON ST,BOCANA ST, CORTLAND AVE,BOCANA ST, HOLLY PARK CIR",37.738541,-122.419089
6504,ELLERT ST,BENNINGTON ST,"ELLERT ST | BENNINGTON ST | ELLERT ST, BOCANA ST,ELLERT ST, ANDOVER ST,BENNINGTON ST, CORTLAND AVE,BENNINGTON ST, NEWMAN ST",37.738424,-122.417896
6505,ELLERT ST,ANDOVER ST,"ELLERT ST | ANDOVER ST | ELLERT ST, BENNINGTON ST,ANDOVER ST, CORTLAND AVE,ANDOVER ST, NEWMAN ST",37.738290,-122.416519
6508,ELLINGTON AVE,OTTAWA AVE,"ELLINGTON AVE | OTTAWA AVE | ELLINGTON AVE, MOUNT VERNON AVE,ELLINGTON AVE, SALA TER,OTTAWA AVE, MISSION ST,OTTAWA AVE, DEL MONTE ST",37.714090,-122.444332
6510,ELLINGTON AVE,FOOTE AVE,"ELLINGTON AVE | FOOTE AVE | ELLINGTON AVE, SALA TER,ELLINGTON AVE, DICHIERA CT,FOOTE AVE, MISSION ST,FOOTE AVE, HURON AVE",37.713203,-122.445469
6511,ELLINGTON AVE,DICHIERA CT,"ELLINGTON AVE | DICHIERA CT | ELLINGTON AVE, FOOTE AVE,ELLINGTON AVE, NAGLEE AVE,DICHIERA CT, END",37.712624,-122.446225
6512,ELLINGTON AVE,NAGLEE AVE,"ELLINGTON AVE | NAGLEE AVE | ELLINGTON AVE, DICHIERA CT,ELLINGTON AVE, WHIPPLE AVE,NAGLEE AVE, MISSION ST,NAGLEE AVE, RAE AVE",37.712173,-122.446799
6513,ELLINGTON AVE,WHIPPLE AVE,"ELLINGTON AVE | WHIPPLE AVE | ELLINGTON AVE, NAGLEE AVE,ELLINGTON AVE, FARRAGUT AVE,WHIPPLE AVE, MISSION ST,WHIPPLE AVE, RAE AVE",37.711122,-122.448137
6514,ELLINGTON AVE,FARRAGUT AVE,"ELLINGTON AVE | FARRAGUT AVE | ELLINGTON AVE, WHIPPLE AVE,FARRAGUT AVE, MISSION ST,FARRAGUT AVE, RAE AVE",37.710069,-122.449463
6516,ELLIOT ST,TEDDY AVE,"ELLIOT ST | TEDDY AVE | ELLIOT ST, CAMPBELL AVE,ELLIOT ST, ARLETA AVE,TEDDY AVE, DELTA ST",37.715746,-122.410750
6517,ELLIOT ST,ARLETA AVE,"ELLIOT ST | ARLETA AVE | ELLIOT ST, TEDDY AVE,ELLIOT ST, RAYMOND AVE,ARLETA AVE, DELTA ST",37.715071,-122.410988
6518,ELLIOT ST,RAYMOND AVE,"ELLIOT ST | RAYMOND AVE | ELLIOT ST, ARLETA AVE,ELLIOT ST, LELAND AVE,RAYMOND AVE, DELTA ST,RAYMOND AVE, SAWYER ST",37.714376,-122.411316
6519,ELLIOT ST,LELAND AVE,"ELLIOT ST | LELAND AVE | ELLIOT ST, RAYMOND AVE,LELAND AVE, REY ST,LELAND AVE, BRITTON ST",37.713696,-122.411618
6520,ELLIS ST,4TH ST,"ELLIS ST | 4TH ST | ELLIS ST, POWELL ST,4TH ST, STEVENSON ST",37.785716,-122.405912
6521,ELLIS ST,POWELL ST,"ELLIS ST | POWELL ST | ELLIS ST, 4TH ST,ELLIS ST, CYRIL MAGNIN ST,POWELL ST, EDDY ST,POWELL ST, MARKET ST",37.785510,-122.407870
6522,ELLIS ST,CYRIL MAGNIN ST,"ELLIS ST | CYRIL MAGNIN ST | ELLIS ST, POWELL ST,ELLIS ST, MASON ST,CYRIL MAGNIN ST, EDDY ST,CYRIL MAGNIN ST, OFARRELL ST",37.785414,-122.408753
6523,ELLIS ST,MASON ST,"ELLIS ST | MASON ST | ELLIS ST, CYRIL MAGNIN ST,ELLIS ST, TAYLOR ST,MASON ST, EDDY ST,MASON ST, OFARRELL ST",37.785297,-122.409536
6524,ELLIS ST,TAYLOR ST,"ELLIS ST | TAYLOR ST | ELLIS ST, MASON ST,ELLIS ST, JONES ST,TAYLOR ST, EDDY ST,TAYLOR ST, OFARRELL ST",37.785080,-122.411160
6525,ELLIS ST,JONES ST,"ELLIS ST | JONES ST | ELLIS ST, TAYLOR ST,ELLIS ST, LEAVENWORTH ST,JONES ST, EDDY ST,JONES ST, ANTONIO ST",37.784892,-122.412806
6526,ELLIS ST,LEAVENWORTH ST,"ELLIS ST | LEAVENWORTH ST | ELLIS ST, JONES ST,ELLIS ST, END,LEAVENWORTH ST, EDDY ST,LEAVENWORTH ST, OFARRELL ST",37.784663,-122.414472
6528,ELLIS ST,HYDE ST,"ELLIS ST | HYDE ST | ELLIS ST, END,ELLIS ST, LARKIN ST,HYDE ST, EDDY ST,HYDE ST, OFARRELL ST",37.784458,-122.416096
6529,ELLIS ST,LARKIN ST,"ELLIS ST | LARKIN ST | ELLIS ST, HYDE ST,ELLIS ST, POLK ST,LARKIN ST, WILLOW ST,LARKIN ST, OLIVE ST",37.784248,-122.417740
6530,ELLIS ST,POLK ST,"ELLIS ST | POLK ST | ELLIS ST, LARKIN ST,ELLIS ST, VAN NESS AVE,POLK ST, WILLOW ST,POLK ST, OLIVE ST",37.784054,-122.419375
6531,ELLIS ST,VAN NESS AVE,"ELLIS ST | VAN NESS AVE | ELLIS ST, POLK ST,ELLIS ST, FRANKLIN ST,VAN NESS AVE, WILLOW ST,VAN NESS AVE, WILLOW ST",37.783847,-122.420938
6532,ELLIS ST,FRANKLIN ST,"ELLIS ST | FRANKLIN ST | ELLIS ST, VAN NESS AVE,ELLIS ST, GOUGH ST,FRANKLIN ST, WILLOW ST,FRANKLIN ST, OLIVE ST",37.783644,-122.422657
6533,ELLIS ST,GOUGH ST,"ELLIS ST | GOUGH ST | ELLIS ST, FRANKLIN ST,ELLIS ST, LAGUNA ST,GOUGH ST, EDDY ST,GOUGH ST, GEARY BLVD",37.783424,-122.424329
6534,ELLIS ST,LAGUNA ST,"ELLIS ST | LAGUNA ST | ELLIS ST, GOUGH ST,ELLIS ST, QUICKSTEP LN,LAGUNA ST, WILLOW ST,LAGUNA ST, CLEARY CT",37.782995,-122.427573
6536,ELLIS ST,INCA LN,"ELLIS ST | INCA LN | ELLIS ST, QUICKSTEP LN,ELLIS ST, END,INCA LN, END",37.782807,-122.428949
6538,ELLIS ST,HOLLIS ST,"ELLIS ST | HOLLIS ST | ELLIS ST, END,ELLIS ST, WEBSTER ST,HOLLIS ST, OFARRELL ST",37.782680,-122.430006
6539,ELLIS ST,WEBSTER ST,"ELLIS ST | WEBSTER ST | ELLIS ST, HOLLIS ST,ELLIS ST, END,WEBSTER ST, EDDY ST,WEBSTER ST, OFARRELL ST",37.782581,-122.430853
6541,ELLIS ST,FILLMORE ST,"ELLIS ST | FILLMORE ST | ELLIS ST, END,ELLIS ST, END,FILLMORE ST, EDDY ST,FILLMORE ST, OFARRELL ST",37.782341,-122.432556
6543,ELLIS ST,STEINER ST,"ELLIS ST | STEINER ST | ELLIS ST, END,ELLIS ST, PIERCE ST,STEINER ST, EDDY ST,STEINER ST, OFARRELL ST",37.782164,-122.434195
6544,ELLIS ST,PIERCE ST,"ELLIS ST | PIERCE ST | ELLIS ST, STEINER ST,ELLIS ST, SCOTT ST,PIERCE ST, EDDY ST,PIERCE ST, OFARRELL ST",37.781948,-122.435799
6545,ELLIS ST,SCOTT ST,"ELLIS ST | SCOTT ST | ELLIS ST, PIERCE ST,ELLIS ST, BEIDEMAN ST,SCOTT ST, EDDY ST,SCOTT ST, OFARRELL ST",37.781735,-122.437452
6546,ELLIS ST,BEIDEMAN ST,"ELLIS ST | BEIDEMAN ST | ELLIS ST, SCOTT ST,ELLIS ST, DIVISADERO ST,BEIDEMAN ST, OFARRELL ST",37.781623,-122.438261
6547,ELLIS ST,DIVISADERO ST,"ELLIS ST | DIVISADERO ST | ELLIS ST, BEIDEMAN ST,ELLIS ST, BRODERICK ST,DIVISADERO ST, EDDY ST,DIVISADERO ST, OFARRELL ST",37.781517,-122.439141
6548,ELLIS ST,BRODERICK ST,"ELLIS ST | BRODERICK ST | ELLIS ST, DIVISADERO ST,ELLIS ST, SAINT JOSEPHS AVE,BRODERICK ST, EDDY ST,BRODERICK ST, OFARRELL ST",37.781303,-122.440788
6550,ELLSWORTH ST,BERNAL HEIGHTS BLVD,"ELLSWORTH ST | BERNAL HEIGHTS BLVD | ELLSWORTH ST, POWHATTAN AVE,BERNAL HEIGHTS BLVD, CARVER ST,BERNAL HEIGHTS BLVD, ANDERSON ST",37.742463,-122.414374
6551,ELLSWORTH ST,POWHATTAN AVE,"ELLSWORTH ST | POWHATTAN AVE | ELLSWORTH ST, BERNAL HEIGHTS BLVD,ELLSWORTH ST, EUGENIA AVE,POWHATTAN AVE, ANDERSON ST,POWHATTAN AVE, GATES ST",37.741561,-122.414457
6552,ELLSWORTH ST,EUGENIA AVE,"ELLSWORTH ST | EUGENIA AVE | ELLSWORTH ST, POWHATTAN AVE,ELLSWORTH ST, CORTLAND AVE,EUGENIA AVE, ANDERSON ST,EUGENIA AVE, GATES ST",37.740352,-122.414564
6553,ELLSWORTH ST,CORTLAND AVE,"ELLSWORTH ST | CORTLAND AVE | ELLSWORTH ST, EUGENIA AVE,ELLSWORTH ST, JARBOE AVE,CORTLAND AVE, ANDERSON ST,CORTLAND AVE, GATES ST",37.738884,-122.414566
6554,ELLSWORTH ST,JARBOE AVE,"ELLSWORTH ST | JARBOE AVE | ELLSWORTH ST, CORTLAND AVE,ELLSWORTH ST, TOMPKINS AVE,JARBOE AVE, ANDERSON ST,JARBOE AVE, GATES ST",37.738388,-122.414612
6555,ELLSWORTH ST,TOMPKINS AVE,"ELLSWORTH ST | TOMPKINS AVE | ELLSWORTH ST, JARBOE AVE,ELLSWORTH ST, OGDEN AVE,TOMPKINS AVE, ANDERSON ST,TOMPKINS AVE, GATES ST",37.737144,-122.414724
6556,ELLSWORTH ST,OGDEN AVE,"ELLSWORTH ST | OGDEN AVE | ELLSWORTH ST, TOMPKINS AVE,ELLSWORTH ST, CRESCENT AVE,OGDEN AVE, ANDERSON ST,OGDEN AVE, GATES ST",37.735965,-122.414829
6557,ELLSWORTH ST,CRESCENT AVE,"ELLSWORTH ST | CRESCENT AVE | ELLSWORTH ST, OGDEN AVE,ELLSWORTH ST, ALEMANY BLVD,CRESCENT AVE, ANDERSON ST,CRESCENT AVE, GATES ST",37.734794,-122.414935
6558,ELLSWORTH ST,ALEMANY BLVD,"ELLSWORTH ST | ALEMANY BLVD | ELLSWORTH ST, CRESCENT AVE,ALEMANY BLVD, FOLSOM ST,ALEMANY BLVD, END",37.732210,-122.418982
6559,ELM ST,POLK ST,"ELM ST | POLK ST | ELM ST, VAN NESS AVE,POLK ST, GOLDEN GATE AVE,POLK ST, TURK ST",37.781722,-122.418922
6560,ELM ST,VAN NESS AVE,"ELM ST | VAN NESS AVE | ELM ST, POLK ST,ELM ST, END,VAN NESS AVE, TURK ST,VAN NESS AVE, LARCH ST",37.781506,-122.420468
6562,ELM ST,FRANKLIN ST,"ELM ST | FRANKLIN ST | ELM ST, END,ELM ST, GOUGH ST,FRANKLIN ST, GOLDEN GATE AVE,FRANKLIN ST, TURK ST",37.781306,-122.422199
6563,ELM ST,GOUGH ST,"ELM ST | GOUGH ST | ELM ST, FRANKLIN ST,ELM ST, PIERCE ST,GOUGH ST, GOLDEN GATE AVE,GOUGH ST, TURK ST",37.781092,-122.423845
6564,ELM ST,PIERCE ST,"ELM ST | PIERCE ST | ELM ST, GOUGH ST,ELM ST, END,PIERCE ST, GOLDEN GATE AVE,PIERCE ST, TURK ST",37.779638,-122.435351
6567,ELM ST,SCOTT ST,"ELM ST | SCOTT ST | ELM ST, END,SCOTT ST, GOLDEN GATE AVE,SCOTT ST, TURK ST",37.779418,-122.436964
6568,ELMHURST DR,ROSSMOOR DR,"ELMHURST DR | ROSSMOOR DR | ELMHURST DR, GLADIOLUS LN,ROSSMOOR DR, JUNIPERO SERRA BLVD,ROSSMOOR DR, ELMHURST DR",37.730650,-122.473322
6569,ELMHURST DR,GLADIOLUS LN,"ELMHURST DR | GLADIOLUS LN | ELMHURST DR, ROSSMOOR DR,ELMHURST DR, ROSSMOOR DR,GLADIOLUS LN, EUCALYPTUS DR",37.730666,-122.472776
6570,ELMHURST DR,ROSSMOOR DR,"ELMHURST DR | ROSSMOOR DR | ELMHURST DR, GLADIOLUS LN,ROSSMOOR DR, JUNIPERO SERRA BLVD,ROSSMOOR DR, ELMHURST DR",37.730650,-122.473322
6571,ELMIRA ST,SHAFTER AVE,"ELMIRA ST | SHAFTER AVE | ELMIRA ST, THOMAS AVE,SHAFTER AVE, END,SHAFTER AVE, BARNEVELD AVE",37.738500,-122.403882
6573,ELMIRA ST,HELENA ST,"ELMIRA ST | HELENA ST | ELMIRA ST, THOMAS AVE,ELMIRA ST, END,HELENA ST, CHARTER OAK AVE,HELENA ST, SELBY ST",37.736644,-122.403843
6575,ELMIRA ST,AUGUSTA ST,"ELMIRA ST | AUGUSTA ST | ELMIRA ST, END,ELMIRA ST, SILVER AVE,AUGUSTA ST, WATERVILLE ST,AUGUSTA ST, CHARTER OAK AVE",37.734406,-122.403584
6576,ELMIRA ST,SILVER AVE,"ELMIRA ST | SILVER AVE | ELMIRA ST, AUGUSTA ST,ELMIRA ST, END,SILVER AVE, CHARTER OAK AVE,SILVER AVE, LEDYARD ST",37.733678,-122.403514
6578,ELMIRA ST,THORNTON AVE,"ELMIRA ST | THORNTON AVE | ELMIRA ST, END,THORNTON AVE, QUINT ST,THORNTON AVE, BAY SHORE BLVD",37.730798,-122.402866
6579,ELMWOOD WAY,WESTWOOD DR,"ELMWOOD WAY | WESTWOOD DR | ELMWOOD WAY, FAXON AVE,WESTWOOD DR, EASTWOOD DR,WESTWOOD DR, WILDWOOD WAY",37.726183,-122.459089
6580,ELMWOOD WAY,FAXON AVE,"ELMWOOD WAY | FAXON AVE | ELMWOOD WAY, WESTWOOD DR,ELMWOOD WAY, END,FAXON AVE, SOUTHWOOD DR,FAXON AVE, WILDWOOD WAY",37.725815,-122.459816
6582,ELSIE ST,COSO AVE,"ELSIE ST | COSO AVE | ELSIE ST, ESMERALDA AVE,COSO AVE, AZTEC ST,COSO AVE, BONVIEW ST",37.745278,-122.416117
6583,ELSIE ST,ESMERALDA AVE,"ELSIE ST | ESMERALDA AVE | ELSIE ST, COSO AVE,ELSIE ST, VIRGINIA AVE,ESMERALDA AVE, WINFIELD ST,ESMERALDA AVE, END",37.743235,-122.417425
6584,ELSIE ST,VIRGINIA AVE,"ELSIE ST | VIRGINIA AVE | ELSIE ST, ESMERALDA AVE,ELSIE ST, EUGENIA AVE,VIRGINIA AVE, WINFIELD ST,VIRGINIA AVE, ELSIE ST",37.741281,-122.418740
6585,ELSIE ST,EUGENIA AVE,"ELSIE ST | EUGENIA AVE | ELSIE ST, VIRGINIA AVE,ELSIE ST, CORTLAND AVE,EUGENIA AVE, WINFIELD ST,EUGENIA AVE, BONVIEW ST",37.741008,-122.418920
6586,ELSIE ST,CORTLAND AVE,"ELSIE ST | CORTLAND AVE | ELSIE ST, EUGENIA AVE,ELSIE ST, CORTLAND AVE,CORTLAND AVE, WINFIELD ST,CORTLAND AVE, ELSIE ST",37.739760,-122.419729
6587,ELSIE ST,CORTLAND AVE,"ELSIE ST | CORTLAND AVE | ELSIE ST, CORTLAND AVE,ELSIE ST, SANTA MARINA ST,CORTLAND AVE, WINFIELD ST,CORTLAND AVE, ELSIE ST",37.739760,-122.419729
6588,ELSIE ST,SANTA MARINA ST,"ELSIE ST | SANTA MARINA ST | ELSIE ST, CORTLAND AVE,ELSIE ST, HOLLY PARK CIR,SANTA MARINA ST, PROSPECT AVE",37.739307,-122.419818
6589,ELSIE ST,HOLLY PARK CIR,"ELSIE ST | HOLLY PARK CIR | ELSIE ST, SANTA MARINA ST,HOLLY PARK CIR, BOCANA ST",37.738076,-122.420541
6590,ELWOOD ST,MASON ST,"ELWOOD ST | MASON ST | ELWOOD ST, OFARRELL ST,MASON ST, OFARRELL ST,MASON ST, GEARY ST",37.786677,-122.409816
6598,EMERALD LN,RIVERTON DR,"EMERALD LN | RIVERTON DR | EMERALD LN, SPRINGFIELD DR,RIVERTON DR, SLOAT BLVD,RIVERTON DR, OCEAN AVE",37.733400,-122.487212
6599,EMERALD LN,SPRINGFIELD DR,"EMERALD LN | SPRINGFIELD DR | EMERALD LN, RIVERTON DR,EMERALD LN, EVERGLADE DR,SPRINGFIELD DR, SLOAT BLVD,SPRINGFIELD DR, OCEAN AVE",37.733362,-122.488083
